STATUS PROCESSO;CÓDIGO;DESCRIÇÃO;QUANTIDADE;NÍVEL DE URGÊNCIA;FAMILIA;PO# REF;FORNECEDOR;PREV. CHEGADA CD;DATA REAL CHEGADA CD;PREV. ATRACAÇÃO;DATA REAL ATRACAÇÃO ;QTDE 40';QTDE 20';SEMANA;PARES;TOP FAMILIA;ESTOQUE;BACKORDER;MÉDIA;COBERTURA CHEGANDO;COBERTURA HOJE;COBERTURA TOTAL
ARTWORK;50150N;TUBO AZUL CITRATO 1,8ML PLT C/100 (AY);4.008,00;CRÍTICO;TUBOS VACUO DE PLASTICO;IMP000107-AYSET;AYSET;06/09/2026;(vazio);27/08/2026;(vazio);(vazio);(vazio);;50150N | 50201;FAMILIA 50%;0;0;2000;2,004;0;2,004
ARTWORK;50153N;TUBO CINZA FLUORETO 4ML PLAS C/100 (AY);5.004,00;PRIORIDADE;TUBOS VACUO DE PLASTICO;IMP000107-AYSET;AYSET;06/09/2026;(vazio);27/08/2026;(vazio);(vazio);(vazio);;50205 | 50213 | 50153N;FAMILIA 50%;0;0;2500;2,0016;0;2,0016
EM PRODUÇÃO;4434;SWAB LI HASTE PLAST ALGODAO C/100 (GW);8.000,00;ESTÁVEL;SWABS;IMP000089;DALIAN;06/09/2026;(vazio);27/08/2026;(vazio);(vazio);(vazio);;;OUTROS;1497;0;1500;5,333333333;0,998;6,331333333
EM PRODUÇÃO;80197;SCALP INFUSAO SEG 25G C/100 (ML);5.000,00;CRÍTICO;AGULHAS DE SEGURANCA;IMP000079-MEDLINE;MEDLINE;06/09/2026;(vazio);27/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;1000;5;0;5
EM PRODUÇÃO;87003;LANCETA SEGURANCA 21G 1.8MM C/100 LABOR;1.000,00;ESTÁVEL;(vazio);IMP000087;TIANDA;06/09/2026;(vazio);27/08/2026;(vazio);(vazio);(vazio);;;OUTROS;832;0;200;5;4,16;9,16
EM PRODUÇÃO;87006;LANCETA CONVENCIONAL C/200 LABOR;1.500,00;ESTÁVEL;LANCETA CONVENCIONAL ESTERL-TI;IMP000087;TIANDA;06/09/2026;(vazio);27/08/2026;(vazio);(vazio);(vazio);;;OUTROS;194;0;300;5;0,646666667;5,646666667
EM PRODUÇÃO;4436;LANCETA SEGURANCA 21G 1.8MM C/100 LABOR;1.000,00;ESTÁVEL;(vazio);IMP000089;DALIAN;06/09/2026;(vazio);27/08/2026;(vazio);(vazio);(vazio);;;OUTROS;1538;0;300;3,333333333;5,126666667;8,46
EM PRODUÇÃO;4253;SCALP VACUO 21G C/100 (JH);11.400,00;ESTÁVEL;SCALPS A VACUO;26.01-HONGDA;HONGDA;08/09/2026;(vazio);29/08/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;16830;0;8000;1,425;2,10375;3,52875
EM PRODUÇÃO;4254;SCALP VACUO 23G C/100 (JH);10.900,00;PRIORIDADE;SCALPS A VACUO;26.01-HONGDA;HONGDA;08/09/2026;(vazio);29/08/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;14486;0;8000;1,3625;1,81075;3,17325
EM PRODUÇÃO;4255;SCALP VACUO 25G C/100 (JH);1.100,00;PRIORIDADE;SCALPS A VACUO;26.01-HONGDA;HONGDA;08/09/2026;(vazio);29/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;2496;0;1000;1,1;2,496;3,596
ARTWORK;86003;ALCOOL SWAB SACHE C/100 (PH);364000;ESTÁVEL;SACHES;IMP000043-PHOENIX;PHOENIX;11/09/2026;(vazio);01/09/2026;(vazio);2;(vazio);;86003 | 86004;FAMILIA 80%;184326;0;75000;4,853333333;2,45768;7,311013333
ARTWORK;5468;ELETRODO (ECG) SOLIDOR;12240;ESTÁVEL;ELETRODOS;IMP000045-MEDICO ELEC;MEDICO ELECTRODES;14/09/2026;(vazio);04/09/2026;(vazio);(vazio);(vazio);;99 | 5468;FAMILIA 50%;22457;0;12000;1,02;1,871416667;2,891416667
EM PRODUÇÃO;3629;RACK SOROTECA AMARELA 13X75MM (JK) AMOST;72;ESTÁVEL;RACKS; IMP000105;KANGJIAN;15/09/2026;(vazio);05/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;9;0;15;4,8;0,6;5,4
EM PRODUÇÃO;4803;CONTADOR DE CELULAS HEMOCITOMETRO (JK);18;CRÍTICO;EQUIPAMENTOS; IMP000105;KANGJIAN;15/09/2026;(vazio);05/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;3;6;0;6
EM PRODUÇÃO;3630;RACK SOROTECA AMARELA 13X100MM (JK) AMOS;108;ESTÁVEL;LAMINAS; IMP000105;KANGJIAN;15/09/2026;(vazio);05/09/2026;(vazio);(vazio);(vazio);;;OUTROS;20;0;30;3,6;0,666666667;4,266666667
EM PRODUÇÃO;4430;TUBO VERM ATIVADOR S/VACUO 4ML (JK);400;ESTÁVEL;LAMINAS; IMP000105;KANGJIAN;15/09/2026;(vazio);05/09/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;60;6,666666667;0;6,666666667
EM PRODUÇÃO;286;AGULHA GENGIVAL LONGA 27G C/100 PROCARE;8.000,00;ESTÁVEL;AGULHA GENGIVAL;IMP000096;JIANGSU;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;OUTROS;4954;0;2000;4;2,477;6,477
EM PRODUÇÃO;287;AGULHA GENGIVAL CURTA 30G C/100 PROCARE;20.000,00;ESTÁVEL;AGULHA GENGIVAL;IMP000096;JIANGSU;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;OUTROS;18516;0;8000;2,5;2,3145;4,8145
EM PRODUÇÃO;288;AGULHA GENGIVAL EXTRA 30G C/100 PROCARE;4.000,00;ESTÁVEL;AGULHA GENGIVAL;IMP000096;JIANGSU;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;OUTROS;8209;0;1000;4;8,209;12,209
EM PRODUÇÃO;670;LAMINA BISTURI INOX 11 C/100 LAMEDID;1000;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;1564;0;300;3,333333333;5,213333333;8,546666667
EM PRODUÇÃO;670;LAMINA BISTURI INOX 11 C/100 LAMEDID;1000;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;1564;0;300;3,333333333;5,213333333;8,546666667
EM PRODUÇÃO;677;LAMINA BISTURI INOX 23 C/100 LAMEDID;250;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;200;0;192;1,302083333;1,041666667;2,34375
EM PRODUÇÃO;677;LAMINA BISTURI INOX 23 C/100 LAMEDID;250;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;200;0;192;1,302083333;1,041666667;2,34375
EM PRODUÇÃO;678;(vazio);250;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;60;0;80;3,125;0,75;3,875
EM PRODUÇÃO;678;LAMINA BISTURI 24 INOX LAMEDID;250;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;60;0;80;3,125;0,75;3,875
EM PRODUÇÃO;679;LAMINA BISTURI CARBONO 10 C/100 SOLIDOR;800;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;44;0;316,3333333;2,528977871;0,139093783;2,668071654
EM PRODUÇÃO;679;LAMINA BISTURI CARBONO 10 C/100 SOLIDOR;800;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;679 | 4419;FAMILIA 80%;44;0;316,3333333;2,528977871;0,139093783;2,668071654
EM PRODUÇÃO;680;LAMINA BISTURI CARBONO 11 C/100 SOLIDOR;2.500,00;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;6659;0;1615,333333;1,54766818;4,122368964;5,670037144
EM PRODUÇÃO;680;LAMINA BISTURI CARBONO 11 C/100 SOLIDOR;2.500,00;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;6659;0;1615,333333;1,54766818;4,122368964;5,670037144
EM PRODUÇÃO;681;LAMINA BISTURI CARBONO 12 C/100 SOLIDOR;2.500,00;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;9759;0;1033;2,420135528;9,447241045;11,86737657
EM PRODUÇÃO;681;LAMINA BISTURI CARBONO 12 C/100 SOLIDOR;2.500,00;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;9759;0;1033;2,420135528;9,447241045;11,86737657
EM PRODUÇÃO;682;LAMINA BISTURI CARBONO 15 C/100 SOLIDOR;5.000,00;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;23226;0;2674;1,869857891;8,685863874;10,55572177
EM PRODUÇÃO;682;LAMINA BISTURI CARBONO 15 C/100 SOLIDOR;5.000,00;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;23226;0;2674;1,869857891;8,685863874;10,55572177
EM PRODUÇÃO;683;LAMINA BISTURI CARBONO 15C C/100 SOLIDOR;4000;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;15316;0;2500;1,6;6,1264;7,7264
EM PRODUÇÃO;683;LAMINA BISTURI CARBONO 15C C/100 SOLIDOR;4000;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;15316;0;2500;1,6;6,1264;7,7264
EM PRODUÇÃO;684;(vazio);500;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;648;0;300;1,666666667;2,16;3,826666667
EM PRODUÇÃO;684;LAMINA BISTURI 20 CARBONO SOLIDOR;500;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;648;0;300;1,666666667;2,16;3,826666667
EM PRODUÇÃO;685;LAMINA BISTURI CARBONO 21 C/100 SOLIDOR;400;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;288;0;287,6666667;1,390498262;1,001158749;2,39165701
EM PRODUÇÃO;685;LAMINA BISTURI CARBONO 21 C/100 SOLIDOR;400;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;288;0;287,6666667;1,390498262;1,001158749;2,39165701
EM PRODUÇÃO;686;LAMINA BISTURI CARBONO 22 C/100 SOLIDOR;750;CRÍTICO;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;0;0;650;1,153846154;0;1,153846154
EM PRODUÇÃO;686;LAMINA BISTURI CARBONO 22 C/100 SOLIDOR;750;CRÍTICO;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;0;0;650;1,153846154;0;1,153846154
EM PRODUÇÃO;687;LAMINA BISTURI CARBONO 23 C/100 SOLIDOR;3.000,00;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;687 |4426;FAMILIA 80%;2819;0;1000;3;2,819;5,819
EM PRODUÇÃO;687;LAMINA BISTURI CARBONO 23 C/100 SOLIDOR;3.000,00;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;687 |4426;FAMILIA 80%;2819;0;1000;3;2,819;5,819
EM PRODUÇÃO;688;LAMINA BISTURI CARBONO 24 C/100 SOLIDOR;3.000,00;ESTÁVEL;LAMINAS DE BISTURI;IMP000038-MEDICO IND;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;3323;0;1315;2,281368821;2,526996198;4,808365019
EM PRODUÇÃO;688;LAMINA BISTURI CARBONO 24 C/100 SOLIDOR;3.000,00;ESTÁVEL;LAMINAS DE BISTURI;26.07MGE-2;MEDICO IND.;16/09/2026;(vazio);06/09/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;3323;0;1315;2,281368821;2,526996198;4,808365019
EM PRODUÇÃO;50129;COLETOR PERFURO CORT PLAST 1L (DMG);4.000,00;ESTÁVEL;COLETORES DE RESIDUOS;IMP000095;DAILYMAG ;16/09/2026;(vazio);06/09/2026;(vazio);1;(vazio);;;OUTROS;4354;0;750;5,333333333;5,805333333;11,13866667
EM PRODUÇÃO;50131;COLETOR PERFURO CORT PLAST 3L (DMG);1500;ESTÁVEL;COLETORES DE RESIDUOS;IMP000095;DAILYMAG ;16/09/2026;(vazio);06/09/2026;(vazio);1;(vazio);;;OUTROS;29;0;500;3;0,058;3,058
EM PRODUÇÃO;50133;COLETOR PERFURO CORT PLAST 15L (DMG);15.000,00;PRIORIDADE;COLETORES DE RESIDUOS;IMP000095;DAILYMAG ;16/09/2026;(vazio);06/09/2026;(vazio);1;(vazio);;;OUTROS;0;0;3000;5;0;5
ARTWORK;5409A;EQUIPO DE NUTRICAO ENTERAL SW;608;CRÍTICO;EQUIPO;IMP0000119-WEIGAO;WEIGAO;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;400;1,52;0;1,52
EM PRODUÇÃO;341;AGULHA HIP 25X7 C/100 SOLIDOR;10.000,00;ESTÁVEL;AGULHAS HIPODERMICAS;26.05-MAGU-1;MEDICO IND.;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;37140;0;45000;0,222222222;0,825333333;1,047555556
EM PRODUÇÃO;345;AGULHA HIP 40X12 C/100 SOLIDOR;76.000,00;PRIORIDADE;AGULHAS HIPODERMICAS;26.05-MAGU-1;MEDICO IND.;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;345 | 80094;FAMILIA 50%;4077;0;70000;1,085714286;0,058242857;1,143957143
EM PRODUÇÃO;346;AGULHA HIP 13X4,5 C/100 SOLIDOR;70.000,00;PRIORIDADE;AGULHAS HIPODERMICAS;26.05-MAGU-1;MEDICO IND.;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;346 | 80092;FAMILIA 50%;50;0;15000;4,666666667;0,003333333;4,67
EM PRODUÇÃO;365;AGULHA HIP 20X5,5 C/100 SOLIDOR;50.000,00;ESTÁVEL;AGULHAS HIPODERMICAS;26.05-MAGU-1;MEDICO IND.;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;365 | 80093;FAMILIA 50%;30083;0;30000;1,666666667;1,002766667;2,669433333
EM PRODUÇÃO;366;AGULHA HIP 25X6 C/100 SOLIDOR;12.000,00;ESTÁVEL;AGULHAS HIPODERMICAS;26.05-MAGU-1;MEDICO IND.;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;366 | 80095;FAMILIA 50%;18924;0;4000;3;4,731;7,731
EM PRODUÇÃO;3911;LAMINA FOSCA 26X76MM C/50 (YA);25.000,00;ESTÁVEL;LAMINAS;(vazio);TIANDI;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;14174;0;5000;5;2,8348;7,8348
EM PRODUÇÃO;3912;LAMINA LISA 26X76MM C/50 (YA);8000;ESTÁVEL;LAMINAS;(vazio);TIANDI;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;2098;0;1500;5,333333333;1,398666667;6,732
EM PRODUÇÃO;3926;LAMINULA 22X22 C/1000 (YA);1500;ESTÁVEL;LAMINULAS;(vazio);TIANDI;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;487;0;100;15;4,87;19,87
EM PRODUÇÃO;3928;LAMINULA 18X18 C/ 1000 (YA);200;ESTÁVEL;LAMINULAS;(vazio);TIANDI;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;53;0;20,66666667;9,677419355;2,564516129;12,24193548
EM PRODUÇÃO;3929;LAMINULA 20X20 C/ 1000 (YA);250;ESTÁVEL;LAMINULAS;(vazio);TIANDI;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;144;0;16,66666667;15;8,64;23,64
EM PRODUÇÃO;3933;LAMINULA 24X60 C/ 1000 (YA);100;ESTÁVEL;LAMINULAS;(vazio);TIANDI;18/09/2026;(vazio);08/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;267;0;40;2,5;6,675;9,175
EM PRODUÇÃO;5401;EQUIPO MACRO COMPLETO L2 PVC C/25 (SW);65600;ESTÁVEL;EQUIPOS;IMP000049-WEIGAO;WEIGAO;21/09/2026;(vazio);11/09/2026;(vazio);2;(vazio);;;FAMILIA 50%;7143;0;100000;0,656;0,07143;0,72743
EM PRODUÇÃO;8007;EQUIPO MACRO COMPLETO L2 PVC C/25 (SW);16400;PRIORIDADE;EQUIPOS;IMP000055-WEIGAO;WEIGAO;21/09/2026;(vazio);11/09/2026;(vazio);2;(vazio);;;FAMILIA 50%;0;0;37333,66667;0,439281792;0;0,439281792
ARTWORK;438;(vazio);150;ESTÁVEL;(vazio);IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;65;0;55;2,727272727;1,181818182;3,909090909
ARTWORK;442;TUBO ENDO ARAMADO 8.0 C/BAL C/10 SOL(BO);500;ESTÁVEL;TUBO ENDOTRAQUEAL ARAMADO;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;353;0;138;3,623188406;2,557971014;6,18115942
ARTWORK;607;SONDA URETRAL ALIV. 6FR C/10 SOLIDOR(BO);5.040,00;ESTÁVEL;SONDAS DE ALIVIO;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;1032;0;1581;3,187855787;0,652751423;3,840607211
ARTWORK;608;SONDA URETRAL ALIV. 8FR C/10 SOLIDOR(BO);10.080,00;PRIORIDADE;SONDAS DE ALIVIO;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;271;0;4000;2,52;0,06775;2,58775
ARTWORK;609;SONDA URETRAL ALIV. 10FR C/10 SOLIDOR(BO;15.040,00;PRIORIDADE;SONDAS DE ALIVIO;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;6000;2,506666667;0;2,506666667
ARTWORK;610;SONDA URETRAL ALIV. 12FR C/10 SOLIDOR(BO;130.000,00;PRIORIDADE;SONDAS DE ALIVIO;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;432;0;20000;6,5;0,0216;6,5216
ARTWORK;612;SONDA URETRAL ALIV. 16FR C/10 SOLIDOR(BO;5040;PRIORIDADE;SONDAS DE ALIVIO;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;2258,666667;2,231404959;0;2,231404959
ARTWORK;613;(vazio);5040;ESTÁVEL;(vazio);IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;746;0;300;16,8;2,486666667;19,28666667
ARTWORK;690;MASCARA LARINGEA DESC. 1.0 SOLIDOR;100;ESTÁVEL;MASCARAS;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;40;0;3,333333333;30;12;42
ARTWORK;691;(vazio);100;CRÍTICO;(vazio);IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;30;3,333333333;0;3,333333333
ARTWORK;692;(vazio);100;CRÍTICO;(vazio);IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;30;3,333333333;0;3,333333333
ARTWORK;693;MASCARA LARINGEA DESC. 2.5 SOLIDOR;150;ESTÁVEL;MASCARAS;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;46;0;4;37,5;11,5;49
ARTWORK;715;TUBO TRAQUEOSTOMIA 4.5C/B C/10 SOLI (BO);100;ESTÁVEL;TUBO DE TRAQUEOSCOMIA;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;46;0;30;3,333333333;1,533333333;4,866666667
ARTWORK;717;(vazio);50;ESTÁVEL;(vazio);IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;33;0;12;4,166666667;2,75;6,916666667
ARTWORK;901;MASCARA OXI PADRAO INF S/ EXT SOLID (BO);400;CRÍTICO;MASCARAS;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;26;15,38461538;0;15,38461538
ARTWORK;4267;CANULA NASAL ADU T/O C/EXT C/100 SOLIDOR;1.000,00;ESTÁVEL;CANULAS NASAIS DE OXIGENIO;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;1142;0;188;5,319148936;6,074468085;11,39361702
ARTWORK;78025;(vazio);12.000,00;ESTÁVEL;(vazio);IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;1431;0;4000;3;0,35775;3,35775
ARTWORK;78026;SONDA ASPIRACAO C/VAL 10FR C/10 SOLIDOR;8.000,00;CRÍTICO;SONDAS FOLEY;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;2000;4;0;4
EM PRODUÇÃO;78027;SONDA ASPIRACAO C/VAL 12FR C/10 SOLIDOR;22.000,00;CRÍTICO;SONDAS FOLEY;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;3000;7,333333333;0;7,333333333
EM PRODUÇÃO;78028;SONDA ASPIRACAO C/VAL 14FR C/10 SOLIDOR;10000;ESTÁVEL;SONDAS FOLEY;IMP000036-MEDICO IND;MEDICO IND.;23/09/2026;(vazio);13/09/2026;(vazio);(vazio);(vazio);;;OUTROS;1852;0;3467,333333;2,884060758;0,534128052;3,41818881
EM PRODUÇÃO;6036;SERINGA HIP 10ML SLIP LAT C/250 (SR);1.200,00;PRIORIDADE;SERINGAS CONVENCIONAIS;(vazio);SR;24/09/2026;(vazio);14/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;0;0;1800;0,666666667;0;0,666666667
EM PRODUÇÃO;6037;SERINGA HIP 3ML SLIP C/500  (SR);500;PRIORIDADE;SERINGAS CONVENCIONAIS;(vazio);SR;24/09/2026;(vazio);14/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;18;0;1000;0,5;0,018;0,518
EM PRODUÇÃO;6038;SERINGA HIP 5ML SLIP C/500  (SR);1000;PRIORIDADE;SERINGAS CONVENCIONAIS;(vazio);SR;24/09/2026;(vazio);14/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;1;0;1600;0,625;0,000625;0,625625
EM PRODUÇÃO;6039;SERINGA HIP 10ML LOCK C/250 (SR);600;PRIORIDADE;SERINGAS CONVENCIONAIS;(vazio);SR;24/09/2026;(vazio);14/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;0;0;2000;0,3;0;0,3
EM PRODUÇÃO;6041;SERINGA HIP 3ML LOCK PY C/500 (SR);800;PRIORIDADE;SERINGAS CONVENCIONAIS;(vazio);SR;24/09/2026;(vazio);14/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;0;0;1000;0,8;0;0,8
EM PRODUÇÃO;6042;SERINGA HIP 5ML LOCK C/500 PY (SR);800;PRIORIDADE;SERINGAS CONVENCIONAIS;(vazio);SR;24/09/2026;(vazio);14/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;0;0;1000;0,8;0;0,8
EM PRODUÇÃO;50218;TUBO ROXO EDTA K3 4ML C/100 (AB);18240;PRIORIDADE;TUBO;IMP000135-AB MEDICAL;AB MEDICAL;27/09/2026;(vazio);17/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;0;0;12;1520;0;1520
ARTWORK;5409A;EQUIPO DE NUTRICAO ENTERAL SW;608;CRÍTICO;EQUIPO;IMP0000120-WEIGAO;WEIGAO;03/10/2026;(vazio);23/09/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;400;1,52;0;1,52
ARTWORK;5409A;EQUIPO DE NUTRICAO ENTERAL SW;608;CRÍTICO;EQUIPO;IMP0000121-WEIGAO;WEIGAO;03/10/2026;(vazio);23/09/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;400;1,52;0;1,52
EM PRODUÇÃO;341;AGULHA HIP 25X7 C/100 SOLIDOR;35.000,00;ESTÁVEL;AGULHAS HIPODERMICAS;26.05MAGU-3;MEDICO IND.;03/10/2026;(vazio);23/09/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;37140;0;45000;0,777777778;0,825333333;1,603111111
